GOA	RepOver	RepCov	Gene	Locus	GeneLen	Product
NA	0	0	NA	SP38_131	450	hypothetical protein
NA	0	0	NA	SP38_132	489	hypothetical protein
NA	0	0	NA	SP38_133	222	hypothetical protein
NA	0	0	NA	SP38_134	321	hypothetical protein
NA	0	0	NA	SP38_135	432	hypothetical protein
NA	0	0	NA	SP38_136	210	hypothetical protein
NA	0	0	NA	SP38_137	672	hypothetical protein
NA	0	0	NA	SP38_138	192	hypothetical protein
NA	0	0	NA	SP38_139	141	hypothetical protein
NA	0	0	NA	SP38_140	321	superinfection exclusion protein
NA	0	0	NA	SP38_141	792	hypothetical protein
NA	0	0	NA	SP38_142	279	DNA-binding protein HU-beta
NA	0	0	NA	SP38_143	177	DNA helicase
NA	0	0	NA	SP38_144	1524	DNA helicase
NA	0	0	NA	SP38_145	768	hypothetical protein
NA	0	0	NA	SP38_146	360	putative ribonuclease HI
NA	0	0	NA	SP38_147	792	sigma factor involved in late transcription
NA	0	0	NA	SP38_148	1011	recombination-related endonuclease
NA	0	0	NA	SP38_149	243	recombination-related endonuclease
NA	0	0	NA	SP38_150	669	recombination-related endonuclease
NA	0	0	NA	SP38_151	1134	recombination-related endonuclease
NA	0	0	NA	SP38_152	309	hypothetical protein
NA	0	0	NA	SP38_153	330	hypothetical protein
NA	0	0	NA	SP38_154	285	hypothetical protein
NA	0	0	NA	SP38_155	618	hypothetical protein
NA	0	0	NA	SP38_156	327	hypothetical protein
NA	0	0	NA	SP38_157	174	hypothetical protein
NA	0	0	NA	SP38_158	246	hypothetical protein
NA	0	0	NA	SP38_159	204	hypothetical protein
NA	0	0	NA	SP38_160	1401	hypothetical protein
NA	0	0	NA	SP38_161	771	hypothetical protein
NA	0	0	NA	SP38_162	570	hypothetical protein
NA	0	0	NA	SP38_163	243	hypothetical protein
NA	0	0	NA	SP38_164	354	hypothetical protein
NA	0	0	NA	SP38_165	453	hypothetical protein
NA	0	0	NA	SP38_166	810	DNA primase
NA	0	0	NA	SP38_167	183	DNA primase
NA	0	0	NA	SP38_168	207	hypothetical protein
NA	0	0	NA	SP38_169	489	hypothetical protein
NA	0	0	NA	SP38_170	189	hypothetical protein
NA	0	0	NA	SP38_171	276	hypothetical protein
NA	0	0	NA	SP38_172	792	putative-encoded peptidoglycan binding protein
NA	0	0	NA	SP38_173	840	phosphate starvation-inducible protein PhoH
NA	0	0	NA	SP38_174	750	ribonucleotide reductase of class Ia (aerobic) alpha subunit
NA	0	0	NA	SP38_175	1464	ribonucleotide reductase of class Ia (aerobic) alpha subunit
NA	0	0	NA	SP38_176	714	ribonucleotide reductase of class Ia (aerobic) alpha subunit
NA	0	0	NA	SP38_177	354	ribonucleotide reductase of class Ia (aerobic) beta subunit
NA	0	0	NA	SP38_178	240	putative glutaredoxin
NA	0	0	NA	SP38_179	126	hypothetical protein
NA	0	0	NA	SP38_180	195	hypothetical protein
NA	0	0	NA	SP38_181	132	hypothetical protein
NA	0	0	NA	SP38_182	225	hypothetical protein
NA	0	0	NA	SP38_183	339	hypothetical protein
NA	0	0	NA	SP38_184	309	putative baseplate wedge subunit
NA	0	0	NA	SP38_185	1626	cell wall-associated hydrolase
NA	0	0	NA	SP38_186	741	baseplate hub subunit
NA	0	0	NA	SP38_187	402	hypothetical protein
NA	0	0	NA	SP38_188	420	hypothetical protein
NA	0	0	NA	SP38_189	252	hypothetical protein
NA	0	0	NA	SP38_190	126	hypothetical protein
NA	0	0	NA	SP38_191	243	late promoter transcription accessory protein
NA	0	0	NA	SP38_192	240	hypothetical protein
NA	0	0	NA	SP38_193	1032	single stranded DNA-binding protein
NA	0	0	NA	SP38_194	120	hypothetical protein
NA	0	0	NA	SP38_195	765	tail tube monomer
NA	0	0	NA	SP38_196	705	hypothetical protein
NA	0	0	NA	SP38_197	747	hypothetical protein
NA	0	0	NA	SP38_198	288	hypothetical protein
NA	0	0	NA	SP38_199	960	hypothetical protein
NA	0	0	NA	SP38_200	570	hypothetical protein
NA	0	0	NA	SP38_201	114	hypothetical protein
NA	0	0	NA	SP38_202	180	hypothetical protein
NA	0	0	NA	SP38_203	1011	thymidylate synthase
NA	0	0	NA	SP38_204	318	hypothetical protein
NA	0	0	NA	SP38_205	288	hypothetical protein
NA	0	0	NA	SP38_206	531	putative dUTP diphosphatase
NA	0	0	NA	SP38_207	531	hypothetical protein
NA	0	0	NA	SP38_208	768	recombination protein
NA	0	0	NA	SP38_209	342	recombination protein
NA	0	0	NA	SP38_210	369	hypothetical protein
NA	0	0	NA	SP38_211	1425	DNA primase
NA	0	0	NA	SP38_212	333	hypothetical protein
NA	0	0	NA	SP38_213	303	hypothetical protein
NA	0	0	NA	SP38_214	1095	hypothetical protein
NA	0	0	NA	SP38_215	132	hypothetical protein
NA	0	0	NA	SP38_216	141	hypothetical protein
NA	0	0	NA	SP38_217	210	hypothetical protein
NA	0	0	NA	SP38_218	339	DNA ligase
NA	0	0	NA	SP38_219	834	DNA ligase
NA	0	0	NA	SP38_220	366	hypothetical protein
NA	0	0	NA	SP38_221	264	hypothetical protein
NA	0	0	NA	SP38_222	165	hypothetical protein
NA	0	0	NA	SP38_223	504	DNA helicase loader
NA	0	0	NA	SP38_224	1941	hypothetical protein
NA	0	0	NA	SP38_225	1389	hypothetical protein
NA	0	0	NA	SP38_226	264	baseplate wedge component
NA	0	0	NA	SP38_227	906	putative tail tube associated base plate protein
NA	0	0	NA	SP38_228	621	head completion protein
NA	0	0	NA	SP38_229	408	membrane-flanked domain
NA	0	0	NA	SP38_230	522	dCMP deaminase
NA	0	0	NA	SP38_231	318	hypothetical protein
NA	0	0	NA	SP38_232	132	hypothetical protein
NA	0	0	NA	SP38_233	372	hypothetical protein
NA	0	0	NA	SP38_234	561	putative serine/threonine protein phosphatase
NA	0	0	NA	SP38_235	342	hypothetical protein
NA	0	0	NA	SP38_236	663	hypothetical protein
NA	0	0	NA	SP38_237	291	hypothetical protein
NA	0	0	NA	SP38_238	633	exonuclease A
NA	0	0	NA	SP38_239	345	hypothetical protein
NA	0	0	NA	SP38_240	408	hypothetical protein
NA	0	0	NA	SP38_241	165	hypothetical protein
NA	0	0	NA	SP38_242	225	hypothetical protein
NA	0	0	NA	SP38_243	414	hypothetical protein
NA	0	0	NA	SP38_244	210	hypothetical protein
NA	0	0	NA	SP38_245	279	hypothetical protein
NA	0	0	NA	SP38_246	237	DNA topoisomerase
NA	0	0	NA	SP38_247	1113	DNA topoisomerase
NA	0	0	NA	SP38_248	399	hypothetical protein
NA	0	0	NA	SP38_249	1731	DNA topoisomerase
NA	0	0	NA	SP38_250	579	hypothetical protein
NA	0	0	NA	SP38_251	357	hypothetical protein
NA	0	0	NA	SP38_252	276	putative histone-like protein
NA	0	0	NA	SP38_253	219	hypothetical protein
NA	0	0	NA	SP38_254	192	putative tail protein
NA	0	0	NA	SP38_255	171	tail fiber
NA	0	0	NA	SP38_256	282	tail fiber
NA	0	0	NA	SP38_257	180	hypothetical protein
NA	0	0	NA	SP38_258	471	hypothetical protein
NA	0	0	NA	SP38_259	444	rIIB lysis inhibitor
NA	0	0	NA	SP38_260	873	RIIB protein
NA	0	0	NA	SP38_261	2637	rIIA lysis inhibitor
NA	0	0	NA	SP38_262	135	hypothetical protein
NA	0	0	NA	SP38_263	120	hypothetical protein
NA	0	0	NA	SP38_264	267	hypothetical protein
NA	0	0	NA	SP38_265	114	hypothetical protein
NA	0	0	ORF81b	ABV_gp01	246	hypothetical protein
NA	0	0	ORF110	ABV_gp02	333	hypothetical protein
NA	0	0	ORF99b	ABV_gp03	300	hypothetical protein
NA	0	0	ORF243	ABV_gp04	732	hypothetical protein
NA	0	0	ORF653	ABV_gp05	1962	putative protein-primed DNA polymerase
NA	0	0	ORF462(in)	ABV_gp06	1389	hypothetical protein
NA	0	0	ORF163	ABV_gp07	492	hypothetical protein
NA	0	0	ORF247	ABV_gp08	744	hypothetical protein
NA	0	0	ORF53ab	ABV_gp09	162	hypothetical protein
NA	0	0	ORF156	ABV_gp10	471	putative thymidylate kinase
NA	0	0	ORF91b	ABV_gp11	276	hypothetical protein
NA	0	0	ORF105	ABV_gp12	318	hypothetical protein
NA	0	0	ORF56	ABV_gp13	171	hypothetical protein
NA	0	0	ORF76	ABV_gp14	231	hypothetical protein
NA	0	0	ORF150b	ABV_gp15	453	hypothetical protein
NA	0	0	ORF61c	ABV_gp16	186	hypothetical protein
NA	0	0	ORF107b	ABV_gp17	324	hypothetical protein
NA	0	0	ORF99a	ABV_gp18	300	hypothetical protein
NA	0	0	ORF315	ABV_gp19	948	putative glycosyl transferase
NA	0	0	ORF63	ABV_gp20	192	hypothetical protein
NA	0	0	ORF53b	ABV_gp21	162	hypothetical protein
NA	0	0	ORF61b	ABV_gp22	186	hypothetical protein
NA	0	0	ORF61a	ABV_gp23	186	hypothetical protein
NA	0	0	ORF257	ABV_gp24	774	hypothetical protein
NA	0	0	ORF9(in)	ABV_gp25	288	hypothetical protein
NA	0	0	ORF170	ABV_gp26	513	hypothetical protein
NA	0	0	ORF92	ABV_gp27	279	hypothetical protein
NA	0	0	ORF116	ABV_gp28	351	hypothetical protein
NA	0	0	ORF103	ABV_gp29	312	hypothetical protein
NA	0	0	ORF71(in)	ABV_gp30	216	hypothetical protein
NA	0	0	ORF87	ABV_gp31	264	hypothetical protein
NA	0	0	ORF86	ABV_gp32	261	hypothetical protein
NA	0	0	ORF59	ABV_gp33	180	hypothetical protein
NA	0	0	ORF72	ABV_gp34	219	hypothetical protein
NA	0	0	ORF167	ABV_gp35	504	hypothetical protein
NA	0	0	ORF174	ABV_gp36	525	hypothetical protein
NA	0	0	ORF85	ABV_gp37	258	hypothetical protein
NA	0	0	ORF91a	ABV_gp38	276	hypothetical protein
NA	0	0	ORF188	ABV_gp39	567	hypothetical protein
NA	0	0	ORF54	ABV_gp40	165	hypothetical protein
NA	0	0	ORF37	ABV_gp41	114	hypothetical protein
NA	0	0	ORF48	ABV_gp42	147	hypothetical protein
NA	0	0	ORF112	ABV_gp43	339	hypothetical protein
NA	0	0	ORF166	ABV_gp44	501	hypothetical protein
NA	2	179	ORF346	ABV_gp45	1041	hypothetical protein
NA	2	102	ORF470	ABV_gp46	1413	hypothetical protein
NA	0	0	ORF48b	ABV_gp47	147	hypothetical protein
NA	0	0	ORF88	ABV_gp48	267	hypothetical protein
NA	0	0	ORF57	ABV_gp49	174	hypothetical protein
NA	0	0	ORF150	ABV_gp50	453	hypothetical protein
NA	0	0	ORF158	ABV_gp51	477	hypothetical protein
NA	0	0	ORF83	ABV_gp52	252	hypothetical protein
NA	0	0	ORF62	ABV_gp53	189	hypothetical protein
NA	0	0	OR117	ABV_gp54	354	hypothetical protein
NA	0	0	ORF107	ABV_gp55	324	hypothetical protein
NA	0	0	ORF133	ABV_gp56	402	hypothetical protein
NA	0	0	ORF81a	ABV_gp57	246	hypothetical protein
NA	0	0	NA	FLA09_gp1	1833	non-structural protein
NA	0	0	NA	FLA09_gp2	390	putative middle protein
NA	0	0	NA	D1S42_sLgp1	6822	RNA-dependent RNA polymerase
NA	0	0	RdRp	FK947_p101	3774	RNA-dependent RNA polymerase
NA	0	0	NA	BVA91_sLgp1	6771	RNA-dependent RNA polymerase
NA	0	0	NA	D1T36_sBgp1	1773	hypothetical protein
NA	0	0	NA	KW73_gp1	6624	polyprotein
NA	0	0	NA	L2_01	11965	envelope protein
NA	0	0	NA	L2_02	1776	hypothetical protein
NA	0	0	NA	L2_03	246	hypothetical protein
NA	0	0	NA	L2_04	939	hypothetical protein
NA	0	0	NA	L2_05	486	hypothetical protein
NA	0	0	NA	L2_06	870	integrase
NA	0	0	NA	L2_07	246	hypothetical protein
NA	0	0	NA	L2_08	378	hypothetical protein
NA	0	0	NA	L2_09	195	hypothetical protein
NA	0	0	NA	L2_10	237	hypothetical protein
NA	0	0	NA	L2_11	423	hypothetical protein
NA	0	0	NA	L2_12	657	hypothetical protein
NA	0	0	NA	L2_13	474	hypothetical protein
NA	0	0	NA	L2_14	2217	envelope protein
NA	0	0	NA	HHPV-1_gp1	2352	unkown
NA	0	0	NA	HHPV-1_gp2	360	unkown
NA	0	0	NA	HHPV-1_gp3	402	VP3
NA	0	0	NA	HHPV-1_gp4	1605	VP4 precursor
NA	0	0	NA	HHPV-1_gp5	552	unkown
NA	0	0	NA	HHPV-1_gp6	849	unkown
NA	0	0	NA	HHPV-1_gp7	993	unkown
NA	0	0	NA	HHPV-1_gp8	624	unkown
NA	0	0	NA	TTMV8_gp1	300	ORF2
NA	0	0	NA	TTMV8_gp2	2028	ORF1
NA	0	0	NS1	D1P01_gp01	411	nonstructural protein 1
NA	0	0	NS2	D1P01_gp02	375	nonstructural protein 2
NA	0	0	N	D1P01_gp03	1176	nucleocapsid protein
NA	0	0	P	D1P01_gp04	726	phosphoprotein
NA	0	0	M	D1P01_gp05	771	matrix protein
NA	0	0	SH	D1P01_gp06	246	small hydrophobic protein
NA	0	0	G	D1P01_gp07	774	attachment glycoprotein
NA	0	0	F	D1P01_gp08	1725	fusion protein
NA	0	0	M2	D1P01_gp09	561	M2-1 protein
NA	0	0	M2	D1P01_gp09	273	M2-2 protein
NA	0	0	L	D1P01_gp10	6489	RNA-dependent RNA polymerase major subunit
NA	0	0	NA	FDJ28_gp01	132	hypothetical protein
NA	0	0	NA	FDJ28_gp02	1893	portal protein
NA	0	0	NA	FDJ28_gp03	246	hypothetical protein
NA	0	0	NA	FDJ28_gp04	990	scaffold protein
NA	0	0	NA	FDJ28_gp05	948	capsid protein
NA	0	0	NA	FDJ28_gp06	321	hypothetical protein
NA	0	0	NA	FDJ28_gp07	633	hypothetical protein
NA	0	0	NA	FDJ28_gp08	201	hypothetical protein
NA	0	0	NA	FDJ28_gp09	249	hypothetical protein
NA	0	0	NA	FDJ28_gp10	651	tail fiber protein
NA	0	0	NA	FDJ28_gp11	1551	hypothetical protein
NA	0	0	NA	FDJ28_gp12	699	hypothetical protein
NA	0	0	NA	FDJ28_gp13	435	hypothetical protein
NA	0	0	NA	FDJ28_gp14	912	hypothetical protein
NA	0	0	NA	FDJ28_gp15	411	hypothetical protein
NA	0	0	NA	FDJ28_gp16	1650	hypothetical protein
NA	0	0	NA	FDJ28_gp17	3201	hypothetical protein
NA	0	0	NA	FDJ28_gp18	873	hypothetical protein
NA	0	0	NA	FDJ28_gp19	363	hypothetical protein
NA	0	0	NA	FDJ28_gp20	210	hypothetical protein
NA	0	0	NA	FDJ28_gp21	228	hypothetical protein
NA	0	0	NA	FDJ28_gp22	768	hypothetical protein
NA	0	0	NA	FDJ28_gp23	438	endonuclease
NA	0	0	NA	FDJ28_gp24	1455	hypothetical protein
NA	0	0	NA	FDJ28_gp25	891	exonuclease
NA	0	0	NA	FDJ28_gp26	159	hypothetical protein
NA	0	0	NA	FDJ28_gp27	237	hypothetical protein
NA	0	0	NA	FDJ28_gp28	276	hypothetical protein
NA	0	0	NA	FDJ28_gp29	342	hypothetical protein
NA	0	0	NA	FDJ28_gp30	357	hypothetical protein
NA	0	0	NA	FDJ28_gp31	618	hypothetical protein
NA	0	0	NA	FDJ28_gp32	1602	DNA polymerase
NA	0	0	NA	FDJ28_gp33	468	hypothetical protein
NA	0	0	NA	FDJ28_gp34	132	hypothetical protein
NA	0	0	NA	FDJ28_gp35	174	hypothetical protein
NA	0	0	NA	FDJ28_gp36	168	hypothetical protein
NA	0	0	NA	FDJ28_gp37	183	hypothetical protein
NA	0	0	NA	FDJ28_gp38	315	hypothetical protein
NA	0	0	NA	FDJ28_gp39	216	hypothetical protein
NA	0	0	NA	FDJ28_gp40	267	hypothetical protein
NA	0	0	NA	FDJ28_gp41	513	DNA polymerase
NA	0	0	NA	FDJ28_gp42	1695	DNA primase/helicase
NA	0	0	NA	FDJ28_gp43	237	hypothetical protein
NA	0	0	NA	FDJ28_gp44	396	hypothetical protein
NA	0	0	NA	FDJ28_gp45	810	hypothetical protein
NA	0	0	NA	FDJ28_gp46	222	hypothetical protein
NA	0	0	NA	FDJ28_gp47	1761	glutamine amidotransferase
NA	0	0	NA	FDJ28_gp48	1761	hypothetical protein
NA	0	0	NA	FDJ28_gp49	600	hypothetical protein
NA	0	0	NA	FDJ28_gp50	792	hypothetical protein
NA	0	0	NA	FDJ28_gp51	1380	hypothetical protein
NA	0	0	NA	FDJ28_gp52	501	hypothetical protein
NA	0	0	NA	FDJ28_gp53	231	hypothetical protein
NA	0	0	NA	FDJ28_gp54	198	hypothetical protein
NA	0	0	NA	FDJ28_gp55	273	hypothetical protein
NA	0	0	NA	FDJ28_gp56	219	hypothetical protein
NA	0	0	NA	FDJ28_gp57	243	hypothetical protein
NA	0	0	NA	FDJ28_gp58	372	hypothetical protein
NA	0	0	NA	FDJ28_gp59	147	hypothetical protein
NA	0	0	NA	FDJ28_gp60	219	hypothetical protein
NA	0	0	NA	FDJ28_gp61	300	hypothetical protein
NA	0	0	NA	FDJ28_gp62	198	hypothetical protein
NA	0	0	NA	FDJ28_gp63	114	hypothetical protein
NA	0	0	NA	FDJ28_gp64	582	hypothetical protein
NA	0	0	NA	FDJ28_gp65	339	hypothetical protein
NA	0	0	NA	FDJ28_gp66	453	hypothetical protein
NA	0	0	NA	FDJ28_gp67	426	lysozyme
NA	0	0	NA	FDJ28_gp68	489	hypothetical protein
NA	0	0	NA	FDJ28_gp69	1452	terminase
NA	0	0	NA	FK954_p1	900	protein tyrosine phosphatase 1
NA	0	0	NA	CAU93_gp1	147	agno
NA	0	0	NA	CAU93_gp2	1023	VP2
NA	0	0	NA	CAU93_gp3	675	VP3
NA	0	0	NA	CAU93_gp4	1077	VP1
NA	1	46	NA	CAU93_gp5	2459	large T protein
NA	0	0	NA	CAU93_gp6	513	small t protein
NA	0	0	NA	DT302_gp01	516	hypothetical protein
NA	0	0	NA	DT302_gp02	705	putative DNA-binding protein
NA	0	0	NA	DT302_gp03	198	hypothetical protein
NA	0	0	NA	DT302_gp04	333	hypothetical protein
NA	0	0	NA	DT302_gp05	120	hypothetical protein
NA	0	0	NA	DT302_gp06	252	hypothetical protein
NA	0	0	NA	DT302_gp07	123	putative DNA-binding protein
NA	0	0	NA	DT302_gp08	324	hypothetical protein
NA	0	0	NA	DT302_gp09	192	hypothetical protein
NA	0	0	NA	DT302_gp10	111	hypothetical protein
NA	0	0	NA	DT302_gp11	396	hypothetical protein
NA	0	0	NA	DT302_gp12	174	hypothetical protein
NA	0	0	NA	DT302_gp13	195	hypothetical protein
NA	0	0	NA	DT302_gp14	189	hypothetical protein
NA	0	0	NA	DT302_gp15	198	putative DNA-binding protein
NA	0	0	NA	DT302_gp16	291	putative DNA-binding protein
NA	0	0	NA	DT302_gp17	339	hypothetical protein
NA	0	0	NA	DT302_gp18	189	hypothetical protein
NA	0	0	NA	DT302_gp19	627	hypothetical protein
NA	0	0	NA	DT302_gp20	105	hypothetical protein
NA	0	0	NA	DT302_gp21	255	hypothetical protein
NA	0	0	NA	DT302_gp22	444	putative DNA-binding protein
NA	0	0	NA	DT302_gp23	348	putative transcriptional regulator
NA	0	0	NA	DT302_gp24	132	hypothetical protein
NA	0	0	NA	DT302_gp25	1203	structural protein VP8
NA	0	0	NA	DT302_gp26	1074	structural protein VP9
NA	0	0	NA	DT302_gp27	564	hypothetical protein
NA	0	0	NA	DT302_gp28	195	hypothetical protein
NA	0	0	NA	DT302_gp29	933	putative glycosyl transferase
NA	0	0	NA	DT302_gp30	312	hypothetical protein
NA	4	180	NA	DT302_gp31	213	hypothetical protein
NA	1	27	NA	DT302_gp32	507	putative methyltransferase
NA	0	0	NA	DT302_gp33	228	hypothetical protein
NA	0	0	NA	DT302_gp34	255	hypothetical protein
NA	0	0	NA	DT302_gp35	336	structural protein VP2
NA	0	0	NA	DT302_gp36	219	hypothetical protein
NA	0	0	NA	DT302_gp37	210	hypothetical protein
NA	0	0	NA	DT302_gp38	825	hypothetical protein
NA	0	0	NA	DT302_gp39	339	hypothetical protein
NA	1	37	NA	DT302_gp40	1014	structural protein VP7
NA	0	0	NA	DT302_gp41	918	structural protein VP6
NA	0	0	NA	DT302_gp42	915	structural protein VP5
NA	0	0	NA	DT302_gp43	546	structural protein VP4
NA	0	0	NA	DT302_gp44	360	structural protein VP3
NA	0	0	NA	DT302_gp45	237	structural protein VP1
NA	0	0	NA	FK901_gp1	1431	polyprotein
NA	0	0	NA	CO48_sLgp1	351	Z protein
NA	0	0	NA	CO48_sLgp2	6198	L polymerase
NA	0	0	NA	BWU43_s1gp1	5448	RNA-dependent RNA polymerase
NA	0	0	NA	RnQV1s1_gp1	4809	hypothetical protein
NA	0	0	NA	FDV_s2gp1	3582	hypothetical protein
GOA:Q85615	0	0	NA	FK996_gp1	314	hypothetical protein
NA	0	0	NA	CA787_gp1	1260	nucleoprotein
