GOA	RepOver	RepCov	Gene	Locus	GeneLen	Product
NA	0	0	NA	OsHV1_gp042	927	ORF44
NA	0	0	NA	OsHV1_gp043	726	ORF45
NA	0	0	NA	OsHV1_gp044	648	ORF46
NA	0	0	NA	OsHV1_gp045	4239	ORF47
NA	0	0	NA	OsHV1_gp046	483	ORF48
NA	0	0	NA	OsHV1_gp047	3417	ORF49
NA	0	0	NA	OsHV1_gp048	2508	ORF51
NA	0	0	NA	OsHV1_gp049	543	ORF52
NA	0	0	NA	OsHV1_gp050	1548	ORF53
NA	0	0	NA	OsHV1_gp051	2424	ORF54
NA	0	0	NA	OsHV1_gp052	420	ORF55
NA	0	0	NA	OsHV1_gp053	849	ORF56
NA	1	32	NA	OsHV1_gp054	951	ORF57
NA	0	0	NA	OsHV1_gp055	1566	ORF58
NA	0	0	NA	OsHV1_gp056	3243	ORF59
NA	0	0	NA	OsHV1_gp057	1236	ORF60
NA	0	0	NA	OsHV1_gp058	1737	ORF61
NA	0	0	NA	OsHV1_gp059	1197	ORF64
NA	0	0	NA	OsHV1_gp060	3393	ORF66
NA	0	0	NA	OsHV1_gp061	1791	ORF67
NA	0	0	NA	OsHV1_gp062	2082	ORF68
NA	0	0	NA	OsHV1_gp063	1392	ORF69
NA	0	0	NA	OsHV1_gp064	603	ORF70
NA	0	0	NA	OsHV1_gp065	1362	ORF71
NA	0	0	NA	OsHV1_gp066	567	ORF72
NA	0	0	NA	OsHV1_gp067	357	ORF74
NA	0	0	NA	OsHV1_gp068	711	ORF75
NA	0	0	NA	OsHV1_gp069	2037	ORF76
NA	0	0	NA	OsHV1_gp070	3795	ORF77
NA	0	0	NA	OsHV1_gp071	3456	ORF78
NA	0	0	NA	OsHV1_gp072	441	ORF79
NA	0	0	NA	OsHV1_gp073	351	ORF80
NA	0	0	NA	OsHV1_gp074	642	ORF81
NA	0	0	NA	OsHV1_gp075	891	ORF82
NA	0	0	NA	OsHV1_gp076	1107	ORF83
NA	0	0	NA	OsHV1_gp077	357	ORF84
NA	0	0	NA	OsHV1_gp078	2004	ORF85
NA	0	0	NA	OsHV1_gp079	408	ORF86
NA	0	0	NA	OsHV1_gp080	513	ORF87
NA	1	91	NA	OsHV1_gp081	2247	ORF88
NA	0	0	NA	OsHV1_gp082	735	ORF89
NA	0	0	NA	OsHV1_gp083	885	ORF90
NA	0	0	NA	OsHV1_gp084	1083	ORF91
NA	0	0	NA	OsHV1_gp085	690	ORF92
NA	0	0	NA	OsHV1_gp086	1215	ORF93
NA	0	0	NA	OsHV1_gp087	1044	ORF94
NA	0	0	NA	OsHV1_gp088	933	ORF95
NA	0	0	NA	OsHV1_gp089	723	ORF96
NA	0	0	NA	OsHV1_gp090	546	ORF97
NA	0	0	NA	OsHV1_gp091	1755	ORF98
NA	0	0	NA	OsHV1_gp092	753	ORF99
NA	0	0	NA	OsHV1_gp093	5637	ORF100
NA	0	0	NA	OsHV1_gp094	630	ORF101
NA	0	0	NA	OsHV1_gp095	2289	ORF102
NA	0	0	NA	OsHV1_gp096	1272	ORF103
NA	0	0	NA	OsHV1_gp097	3612	ORF104
NA	0	0	NA	OsHV1_gp098	1398	ORF106
NA	1	42	NA	OsHV1_gp099	2070	ORF107
NA	0	0	NA	OsHV1_gp100	813	ORF108
NA	0	0	NA	OsHV1_gp101	2625	ORF109
NA	0	0	NA	OsHV1_gp102	786	ORF110
NA	0	0	NA	OsHV1_gp103	870	ORF111
NA	0	0	NA	OsHV1_gp104	1389	ORF112
NA	0	0	NA	OsHV1_gp105	957	ORF113
NA	0	0	NA	OsHV1_gp106	1485	ORF114
NA	0	0	NA	OsHV1_gp107	1050	ORF4
NA	1	30	NA	OsHV1_gp108	765	ORF3
NA	0	0	NA	OsHV1_gp109	504	ORF2
NA	0	0	NA	OsHV1_gp110	447	ORF1
NA	0	0	NA	OsHV1_gp111	762	ORF115
NA	0	0	NA	OsHV1_gp112	771	ORF116
NA	0	0	NA	OsHV1_gp113	1116	ORF117
NA	0	0	NA	OsHV1_gp114	669	ORF118
NA	0	0	NA	OsHV1_gp115	579	ORF119
NA	0	0	NA	OsHV1_gp116	231	ORF120
NA	0	0	NA	OsHV1_gp117	648	ORF121
NA	1	26	NA	OsHV1_gp118	1155	ORF122
NA	0	0	NA	OsHV1_gp119	912	ORF123
NA	0	0	NA	OsHV1_gp120	1425	ORF124
NA	2	68	NA	OsHV1_gp121	1155	ORF122
NA	0	0	NA	OsHV1_gp122	648	ORF121
NA	0	0	NA	OsHV1_gp123	231	ORF120
NA	0	0	NA	OsHV1_gp124	579	ORF119
NA	0	0	NA	OsHV1_gp125	669	ORF118
NA	0	0	NA	OsHV1_gp126	1116	ORF117
NA	0	0	NA	OsHV1_gp127	771	ORF116
