GOA	RepOver	RepCov	Gene	Locus	GeneLen	Product
NA	0	0	NA	MdSGHV035	729	hypothetical protein
NA	0	0	NA	MdSGHV036	591	matrix metalloproteinase
NA	1	63	NA	MdSGHV037	885	hypothetical protein
NA	0	0	NA	MdSGHV038	753	hypothetical protein
NA	0	0	p74	MdSGHV039	2124	p74
NA	0	0	NA	MdSGHV040	1827	hypothetical protein
NA	0	0	NA	MdSGHV041	1326	hypothetical protein
NA	0	0	NA	MdSGHV042	1884	hypothetical protein
NA	0	0	NA	MdSGHV043	1110	hypothetical protein
NA	0	0	NA	MdSGHV044	936	hypothetical protein
NA	0	0	NA	MdSGHV045	1143	hypothetical protein
NA	0	0	NA	MdSGHV046	1188	hypothetical protein
NA	0	0	edv-e66	MdSGHV047	2103	occlusion-derived virus envelope protein
NA	4	520	NA	MdSGHV048	1173	hypothetical protein
NA	0	0	NA	MdSGHV049	504	Ac150-like protein
NA	0	0	NA	MdSGHV050	1215	aminoacylase
NA	0	0	NA	MdSGHV051	954	hypothetical protein
NA	0	0	NA	MdSGHV052	453	dUTPase
NA	0	0	NA	MdSGHV053	441	hypothetical protein
NA	0	0	NA	MdSGHV054	486	hypothetical protein
NA	0	0	NA	MdSGHV055	1251	hypothetical protein
NA	0	0	NA	MdSGHV056	348	hypothetical protein
NA	0	0	NA	MdSGHV057	222	hypothetical protein
NA	0	0	NA	MdSGHV058	396	hypothetical protein
NA	0	0	NA	MdSGHV059	198	hypothetical protein
NA	0	0	NA	MdSGHV060	156	hypothetical protein
NA	0	0	NA	MdSGHV061	324	hypothetical protein
NA	0	0	rr2	MdSGHV062	1032	ribonucleoside diphosphate reductase small subunit, rr2
NA	0	0	NA	MdSGHV063	273	hypothetical protein
NA	1	35	NA	MdSGHV064	1428	hypothetical protein
NA	0	0	rr1	MdSGHV065	2358	ribonucleoside diphosphate reductase large subunit, rr1
NA	0	0	NA	MdSGHV066	1740	hypothetical protein
NA	0	0	NA	MdSGHV067	489	hypothetical protein
NA	0	0	NA	MdSGHV068	399	hypothetical protein
NA	0	0	tk	MdSGHV069	612	thymidine kinase
NA	0	0	NA	MdSGHV070	2904	hypothetical protein
NA	0	0	NA	MdSGHV071	1002	hypothetical protein
NA	0	0	NA	MdSGHV072	411	hypothetical protein
NA	0	0	NA	MdSGHV073	1173	hypothetical protein
NA	0	0	NA	MdSGHV074	2097	hypothetical protein
NA	0	0	NA	MdSGHV075	327	hypothetical protein
NA	0	0	NA	MdSGHV076	1149	hypothetical protein
NA	0	0	NA	MdSGHV077	897	hypothetical protein
NA	0	0	iap	MdSGHV078	429	inhibitor of apoptosis protein
NA	0	0	NA	MdSGHV079	369	hypothetical protein
NA	0	0	NA	MdSGHV080	285	hypothetical protein
NA	0	0	NA	MdSGHV081	285	hypothetical protein
NA	0	0	NA	MdSGHV082	1080	hypothetical protein
NA	0	0	NA	MdSGHV083	5343	hypothetical protein
NA	0	0	NA	MdSGHV084	1530	hypothetical protein
NA	0	0	NA	MdSGHV085	1212	hypothetical protein
NA	0	0	NA	MdSGHV086	1146	hypothetical protein
NA	0	0	NA	MdSGHV087	1635	hypothetical protein
NA	1	29	NA	MdSGHV088	540	hypothetical protein
NA	0	0	pif-2	MdSGHV089	1140	pif-2
NA	0	0	NA	MdSGHV090	2019	hypothetical protein
NA	0	0	NA	MdSGHV091	1272	hypothetical protein
NA	0	0	NA	MdSGHV092	222	hypothetical protein
NA	0	0	NA	MdSGHV093	852	hypothetical protein
NA	0	0	NA	MdSGHV094	336	hypothetical protein
NA	0	0	NA	MdSGHV095	423	hypothetical protein
NA	1	31	NA	MdSGHV096	4422	hypothetical protein
NA	0	0	NA	MdSGHV097	1449	hypothetical protein
NA	0	0	NA	MdSGHV098	1215	hypothetical protein
NA	3	123	NA	MdSGHV099	1839	hypothetical protein
NA	0	0	NA	MdSGHV100	1368	hypothetical protein
NA	0	0	NA	MdSGHV101	597	hypothetical protein
NA	0	0	NA	MdSGHV102	774	hypothetical protein
NA	0	0	NA	MdSGHV103	204	hypothetical protein
NA	0	0	NA	MdSGHV104	2313	helicase-like protein
NA	0	0	NA	MdSGHV105	726	hypothetical protein
NA	0	0	pif-3	MdSGHV106	729	per os infectivity factor-3
NA	0	0	NA	MdSGHV107	3378	hypothetical protein
NA	0	0	NA	MdSGHV108	618	Ac81-like protein
