GOA	RepOver	RepCov	Gene	Locus	GeneLen	Product
NA	0	0	NA	IIV6gp049	174	053R
NA	0	0	NA	IIV6gp050	132	054R
NA	0	0	NA	IIV6gp051	129	055R
NA	0	0	NA	IIV6gp052	852	056R
NA	0	0	NA	IIV6gp053	138	057L
NA	0	0	NA	IIV6gp054	126	058L
NA	0	0	NA	IIV6gp055	126	059R
NA	2	39	NA	IIV6gp056	711	060L
NA	0	0	NA	IIV6gp057	468	061R
NA	0	0	NA	IIV6gp058	540	062L
NA	0	0	NA	IIV6gp059	141	063R
NA	0	0	NA	IIV6gp060	351	064L
NA	0	0	NA	IIV6gp061	168	065R
NA	0	0	NA	IIV6gp062	123	066L
NA	1	12	NA	IIV6gp063	1371	067R
NA	0	0	NA	IIV6gp064	327	068L
NA	0	0	NA	IIV6gp065	693	069L
NA	0	0	NA	IIV6gp066	132	070R
NA	0	0	NA	IIV6gp067	390	071L
NA	0	0	NA	IIV6gp068	252	072R
NA	0	0	NA	IIV6gp069	204	073R
NA	0	0	NA	IIV6gp070	207	074R
NA	0	0	NA	IIV6gp071	777	075L
NA	0	0	NA	IIV6gp072	141	076L
NA	0	0	NA	IIV6gp073	942	077L
NA	0	0	NA	IIV6gp074	219	078R
NA	0	0	NA	IIV6gp075	222	079L
NA	0	0	NA	IIV6gp076	216	080L
NA	1	40	NA	IIV6gp077	132	081L
NA	3	70	NA	IIV6gp078	471	082L
NA	3	78	NA	IIV6gp079	153	083L
NA	1	30	NA	IIV6gp080	498	084L
NA	1	29	NA	IIV6gp081	2880	085L
NA	0	0	NA	IIV6gp082	135	086R
NA	0	0	NA	IIV6gp083	159	087R
NA	0	0	NA	IIV6gp084	150	088L
NA	0	0	NA	IIV6gp085	138	089L
NA	0	0	NA	IIV6gp086	159	090R
NA	0	0	NA	IIV6gp087	171	091R
NA	0	0	NA	IIV6gp088	240	092R
NA	0	0	NA	IIV6gp089	126	093R
NA	0	0	NA	IIV6gp090	357	094L
NA	0	0	NA	IIV6gp091	258	095L
NA	0	0	NA	IIV6gp092	525	096L
NA	0	0	NA	IIV6gp093	147	097L
NA	0	0	NA	IIV6gp094	1809	098R
NA	0	0	NA	IIV6gp095	153	099L
NA	0	0	NA	IIV6gp096	546	100L
NA	0	0	NA	IIV6gp097	705	101L
NA	0	0	NA	IIV6gp098	126	102R
NA	0	0	NA	IIV6gp099	144	103R
NA	2	68	NA	IIV6gp100	174	104L
NA	0	0	NA	IIV6gp101	228	105R
NA	0	0	NA	IIV6gp102	174	106L
NA	0	0	NA	IIV6gp103	243	107L
NA	0	0	NA	IIV6gp104	171	108R
NA	0	0	NA	IIV6gp105	135	109R
NA	0	0	NA	IIV6gp106	207	110R
NA	0	0	NA	IIV6gp107	528	111R
NA	0	0	NA	IIV6gp108	129	112R
NA	0	0	NA	IIV6gp109	186	113L
NA	0	0	NA	IIV6gp110	282	114L
NA	0	0	NA	IIV6gp111	369	115R
NA	0	0	NA	IIV6gp112	288	116L
NA	0	0	NA	IIV6gp113	750	117L
NA	0	0	NA	IIV6gp114	1548	118L
NA	0	0	NA	IIV6gp115	126	119R
NA	0	0	NA	IIV6gp116	363	120L
NA	0	0	NA	IIV6gp117	270	121R
NA	0	0	NA	IIV6gp118	426	122R
NA	0	0	NA	IIV6gp119	429	123R
NA	0	0	NA	IIV6gp120	150	124L
NA	0	0	NA	IIV6gp121	141	125L
NA	0	0	NA	IIV6gp122	822	126R
NA	0	0	NA	IIV6gp123	708	127L
NA	0	0	NA	IIV6gp124	162	128L
NA	0	0	NA	IIV6gp125	183	129R
NA	1	10	NA	IIV6gp126	606	130R
NA	0	0	NA	IIV6gp127	312	131L
NA	0	0	NA	IIV6gp128	720	132L
NA	0	0	NA	IIV6gp129	144	133R
NA	0	0	NA	IIV6gp130	192	134L
NA	0	0	NA	IIV6gp131	216	135R
NA	0	0	NA	IIV6gp132	537	136R
NA	0	0	NA	IIV6gp133	174	137R
NA	0	0	NA	IIV6gp134	345	138R
NA	0	0	NA	IIV6gp135	198	139L
NA	0	0	NA	IIV6gp136	195	140L
NA	0	0	NA	IIV6gp137	255	141R
NA	0	0	NA	IIV6gp138	879	142R
NA	0	0	NA	IIV6gp139	588	143R
NA	0	0	NA	IIV6gp140	165	144R
NA	0	0	NA	IIV6gp141	468	145L
NA	1	34	NA	IIV6gp142	738	146R
NA	0	0	NA	IIV6gp143	201	147L
NA	1	38	NA	IIV6gp144	1245	148R
NA	0	0	NA	IIV6gp145	2001	149L
NA	0	0	NA	IIV6gp146	234	150R
NA	0	0	NA	IIV6gp147	204	151R
NA	0	0	NA	IIV6gp148	153	152R
NA	0	0	NA	IIV6gp149	159	153L
NA	0	0	NA	IIV6gp150	255	154R
NA	0	0	NA	IIV6gp151	768	155L
NA	1	27	NA	IIV6gp152	174	156R
NA	0	0	NA	IIV6gp153	459	157L
NA	0	0	NA	IIV6gp154	189	158R
NA	2	206	NA	IIV6gp155	1428	159L
NA	0	0	NA	IIV6gp156	162	160L
NA	0	0	NA	IIV6gp157	1329	161L
NA	0	0	NA	IIV6gp158	459	162R
NA	0	0	NA	IIV6gp159	183	163L
NA	0	0	NA	IIV6gp160	126	164R
NA	2	87	NA	IIV6gp161	795	165R
NA	0	0	NA	IIV6gp162	153	166L
NA	0	0	NA	IIV6gp163	129	167L
NA	1	47	NA	IIV6gp164	150	168R
NA	0	0	NA	IIV6gp165	399	169L
NA	1	37	NA	IIV6gp166	741	170L
NA	3	104	NA	IIV6gp167	162	171R
NA	0	0	NA	IIV6gp168	1821	172L
NA	0	0	NA	IIV6gp169	189	173R
NA	0	0	NA	IIV6gp170	126	174R
NA	0	0	NA	IIV6gp171	555	175R
NA	1	39	NA	IIV6gp172	3081	176R
NA	0	0	NA	IIV6gp173	168	177L
NA	0	0	NA	IIV6gp174	141	178L
NA	3	112	NA	IIV6gp175	3561	179R
NA	0	0	NA	IIV6gp176	165	180L
NA	0	0	NA	IIV6gp177	183	181L
NA	0	0	NA	IIV6gp178	138	182L
NA	0	0	NA	IIV6gp179	162	183L
NA	0	0	NA	IIV6gp180	2916	184R
NA	0	0	NA	IIV6gp181	132	185L
NA	0	0	NA	IIV6gp182	135	186L
NA	0	0	NA	IIV6gp183	141	187R
NA	0	0	NA	IIV6gp184	165	188L
NA	0	0	NA	IIV6gp185	300	189L
NA	0	0	NA	IIV6gp186	207	190R
NA	0	0	NA	IIV6gp187	156	191L
NA	0	0	NA	IIV6gp188	222	192R
NA	2	78	NA	IIV6gp189	627	193R
NA	1	29	NA	IIV6gp190	207	194R
NA	2	91	NA	IIV6gp191	420	195L
NA	0	0	NA	IIV6gp192	525	196R
NA	1	16	NA	IIV6gp193	801	197R
NA	0	0	NA	IIV6gp194	1419	198R
NA	0	0	NA	IIV6gp195	276	199L
NA	0	0	NA	IIV6gp196	186	200R
NA	0	0	NA	IIV6gp197	1260	201R
NA	0	0	NA	IIV6gp198	231	202L
NA	0	0	NA	IIV6gp199	483	203L
NA	1	66	NA	IIV6gp200	189	204L
NA	1	21	NA	IIV6gp201	1848	205R
NA	0	0	NA	IIV6gp202	459	206R
NA	0	0	NA	IIV6gp203	177	207L
NA	0	0	NA	IIV6gp204	162	208L
NA	0	0	NA	IIV6gp205	3141	209R
NA	0	0	NA	IIV6gp206	141	210L
NA	1	53	NA	IIV6gp207	1173	211L
NA	0	0	NA	IIV6gp208	1083	212L
NA	0	0	NA	IIV6gp209	1569	213R
NA	0	0	NA	IIV6gp210	147	214L
NA	0	0	NA	IIV6gp211	153	215R
NA	0	0	NA	IIV6gp212	483	216R
NA	0	0	NA	IIV6gp213	201	217L
NA	0	0	NA	IIV6gp214	825	218R
NA	0	0	NA	IIV6gp215	1032	219L
NA	0	0	NA	IIV6gp216	126	220L
NA	0	0	NA	IIV6gp217	171	221L
NA	0	0	NA	IIV6gp218	339	222R
NA	0	0	NA	IIV6gp219	192	223L
NA	0	0	NA	IIV6gp220	1350	224L
NA	0	0	NA	IIV6gp221	888	225R
NA	0	0	NA	IIV6gp222	291	226R
NA	0	0	NA	IIV6gp223	192	227L
NA	0	0	NA	IIV6gp224	810	228L
NA	0	0	NA	IIV6gp225	1332	229L
NA	0	0	NA	IIV6gp226	195	230L
NA	0	0	NA	IIV6gp227	138	231R
NA	5	318	NA	IIV6gp228	2016	232R
NA	0	0	NA	IIV6gp229	189	233L
NA	1	26	NA	IIV6gp230	582	234R
NA	0	0	NA	IIV6gp231	798	235L
NA	0	0	NA	IIV6gp232	222	236L
NA	0	0	NA	IIV6gp233	138	237R
NA	1	28	NA	IIV6gp234	1323	238R
NA	0	0	NA	IIV6gp235	180	239R
NA	0	0	NA	IIV6gp236	189	240R
NA	0	0	NA	IIV6gp237	513	241L
NA	0	0	NA	IIV6gp238	300	242L
NA	0	0	NA	IIV6gp239	132	243R
NA	0	0	NA	IIV6gp240	849	244L
NA	0	0	NA	IIV6gp241	177	245R
NA	0	0	NA	IIV6gp242	381	246L
NA	0	0	NA	IIV6gp243	354	247L
NA	0	0	NA	IIV6gp244	303	248R
NA	0	0	NA	IIV6gp245	165	249R
NA	1	1	NA	IIV6gp246	426	250L
NA	2	8	NA	IIV6gp247	642	251L
NA	0	0	NA	IIV6gp248	141	252L
NA	1	1	NA	IIV6gp249	501	253L
NA	0	0	NA	IIV6gp250	1011	254L
NA	0	0	NA	IIV6gp251	180	255L
NA	0	0	NA	IIV6gp252	237	256R
NA	0	0	NA	IIV6gp253	141	257R
NA	0	0	NA	IIV6gp254	156	258R
NA	0	0	NA	IIV6gp255	900	259R
NA	0	0	NA	IIV6gp256	138	260R
NA	3	300	NA	IIV6gp257	4086	261R
NA	0	0	NA	IIV6gp258	162	262R
NA	2	237	NA	IIV6gp259	186	263L
NA	0	0	NA	IIV6gp260	132	264R
NA	0	0	NA	IIV6gp261	327	265L
NA	0	0	NA	IIV6gp262	162	266L
NA	0	0	NA	IIV6gp263	141	267R
NA	0	0	NA	IIV6gp264	2133	268L
NA	0	0	NA	IIV6gp265	351	269R
NA	0	0	NA	IIV6gp266	186	270R
NA	0	0	NA	IIV6gp267	165	271R
NA	1	8	NA	IIV6gp268	216	272L
NA	0	0	NA	IIV6gp269	411	273R
NA	0	0	NA	IIV6gp270	1404	274L
NA	0	0	NA	IIV6gp271	147	275R
NA	0	0	NA	IIV6gp272	222	276L
NA	0	0	NA	IIV6gp273	144	277R
NA	0	0	NA	IIV6gp274	162	278L
NA	0	0	NA	IIV6gp275	228	279R
NA	0	0	NA	IIV6gp276	189	280R
NA	0	0	NA	IIV6gp277	159	281R
NA	0	0	NA	IIV6gp278	1152	282R
NA	0	0	NA	IIV6gp279	126	283L
NA	0	0	NA	IIV6gp280	447	284R
NA	1	15	NA	IIV6gp281	366	285L
NA	0	0	NA	IIV6gp282	168	286L
NA	0	0	NA	IIV6gp283	948	287R
NA	0	0	NA	IIV6gp284	189	288R
NA	0	0	NA	IIV6gp285	1254	289L
NA	0	0	NA	IIV6gp286	132	290R
NA	0	0	NA	IIV6gp287	204	291R
NA	0	0	NA	IIV6gp288	177	292L
NA	0	0	NA	IIV6gp289	459	293R
NA	0	0	NA	IIV6gp290	135	294R
NA	1	45	NA	IIV6gp291	4032	295L
NA	0	0	NA	IIV6gp292	144	296R
NA	0	0	NA	IIV6gp293	138	297L
NA	1	45	NA	IIV6gp294	168	298R
NA	0	0	NA	IIV6gp295	129	299R
NA	0	0	NA	IIV6gp296	186	300R
NA	0	0	NA	IIV6gp297	225	301L
NA	1	10	NA	IIV6gp298	1137	302L
NA	0	0	NA	IIV6gp299	177	303R
NA	0	0	NA	IIV6gp300	189	304R
NA	0	0	NA	IIV6gp301	627	305L
NA	0	0	NA	IIV6gp302	939	306R
NA	0	0	NA	IIV6gp303	594	307L
NA	0	0	NA	IIV6gp304	222	308L
NA	0	0	NA	IIV6gp305	654	309L
NA	0	0	NA	IIV6gp306	132	310R
NA	0	0	NA	IIV6gp307	123	311R
NA	0	0	NA	IIV6gp308	279	312R
NA	0	0	NA	IIV6gp309	1077	313L
NA	0	0	NA	IIV6gp310	162	314L
NA	0	0	NA	IIV6gp311	699	315L
NA	0	0	NA	IIV6gp312	126	316R
NA	0	0	NA	IIV6gp313	1257	317L
NA	0	0	NA	IIV6gp314	144	318R
NA	0	0	NA	IIV6gp315	231	319L
NA	0	0	NA	IIV6gp316	174	320L
NA	0	0	NA	IIV6gp317	150	321R
NA	0	0	NA	IIV6gp318	210	322R
NA	0	0	NA	IIV6gp319	168	323L
NA	0	0	NA	IIV6gp320	138	324L
NA	0	0	NA	IIV6gp321	480	325L
NA	0	0	NA	IIV6gp322	123	326L
NA	0	0	NA	IIV6gp323	189	327R
NA	0	0	NA	IIV6gp324	123	328L
NA	0	0	NA	IIV6gp325	1137	329R
NA	0	0	NA	IIV6gp326	192	330L
NA	0	0	NA	IIV6gp327	228	331R
NA	0	0	NA	IIV6gp328	705	332L
NA	0	0	NA	IIV6gp329	213	333L
NA	0	0	NA	IIV6gp330	138	334R
NA	0	0	NA	IIV6gp331	996	335L
NA	0	0	NA	IIV6gp332	126	336R
NA	2	92	NA	IIV6gp333	1239	337L
NA	0	0	NA	IIV6gp334	153	338L
NA	0	0	NA	IIV6gp335	144	339L
NA	0	0	NA	IIV6gp336	522	340R
NA	0	0	NA	IIV6gp337	144	341R
NA	0	0	NA	IIV6gp338	267	342R
NA	0	0	NA	IIV6gp339	1389	343L
NA	0	0	NA	IIV6gp340	186	344R
NA	0	0	NA	IIV6gp341	123	345R
NA	0	0	NA	IIV6gp342	210	346R
NA	0	0	NA	IIV6gp343	336	347L
NA	0	0	NA	IIV6gp344	297	348R
NA	0	0	NA	IIV6gp345	423	349L
NA	0	0	NA	IIV6gp346	624	350L
NA	0	0	NA	IIV6gp347	144	351R
NA	0	0	NA	IIV6gp348	213	352R
NA	0	0	NA	IIV6gp349	123	353L
NA	0	0	NA	IIV6gp350	210	354L
NA	0	0	NA	IIV6gp351	549	355R
NA	0	0	NA	IIV6gp352	159	356L
NA	0	0	NA	IIV6gp353	495	357R
NA	0	0	NA	IIV6gp354	459	358L
NA	1	14	NA	IIV6gp355	1041	359L
NA	0	0	NA	IIV6gp356	189	360R
NA	0	0	NA	IIV6gp357	1629	361L
NA	0	0	NA	IIV6gp358	216	362R
NA	0	0	NA	IIV6gp359	141	363L
NA	0	0	NA	IIV6gp360	162	364L
NA	0	0	NA	IIV6gp361	159	365L
NA	2	174	NA	IIV6gp362	345	366R
NA	0	0	NA	IIV6gp363	192	367L
NA	0	0	NA	IIV6gp364	282	368R
NA	1	32	NA	IIV6gp365	1248	369L
NA	0	0	NA	IIV6gp366	135	370R
NA	0	0	NA	IIV6gp367	123	371R
NA	0	0	NA	IIV6gp368	165	372R
NA	1	40	NA	IIV6gp369	732	373L
NA	1	42	NA	IIV6gp370	498	374R
NA	1	42	NA	IIV6gp371	156	375R
NA	0	0	NA	IIV6gp372	1083	376L
NA	0	0	NA	IIV6gp373	207	377R
NA	3	310	NA	IIV6gp374	582	378R
NA	0	0	NA	IIV6gp375	141	379L
NA	0	0	NA	IIV6gp376	1587	380R
NA	0	0	NA	IIV6gp377	141	381L
NA	0	0	NA	IIV6gp378	153	382R
NA	0	0	NA	IIV6gp379	129	383L
NA	0	0	NA	IIV6gp380	123	384L
NA	0	0	NA	IIV6gp381	765	385L
NA	0	0	NA	IIV6gp382	228	386R
NA	0	0	NA	IIV6gp383	123	387R
NA	0	0	NA	IIV6gp384	1044	388R
NA	0	0	NA	IIV6gp385	1236	389L
NA	0	0	NA	IIV6gp386	129	390R
NA	0	0	NA	IIV6gp387	885	391R
NA	3	141	NA	IIV6gp388	279	392R
NA	0	0	NA	IIV6gp389	1365	393L
NA	0	0	NA	IIV6gp390	126	394R
NA	0	0	NA	IIV6gp391	456	395R
NA	0	0	NA	IIV6gp392	3174	396L
NA	0	0	NA	IIV6gp393	123	397L
NA	0	0	NA	IIV6gp394	126	398R
NA	0	0	NA	IIV6gp395	393	399R
NA	0	0	NA	IIV6gp396	132	400R
NA	0	0	NA	IIV6gp397	732	401R
NA	0	0	NA	IIV6gp398	135	402L
NA	1	4	NA	IIV6gp399	144	403L
NA	0	0	NA	IIV6gp400	717	404L
NA	0	0	NA	IIV6gp401	135	405L
NA	0	0	NA	IIV6gp402	177	406R
NA	0	0	NA	IIV6gp403	129	407R
NA	0	0	NA	IIV6gp404	147	408R
NA	0	0	NA	IIV6gp405	915	411L
NA	0	0	NA	IIV6gp406	126	409R
NA	0	0	NA	IIV6gp407	177	410L
NA	0	0	NA	IIV6gp408	129	412L
NA	3	205	NA	IIV6gp409	627	413R
NA	1	24	NA	IIV6gp410	579	414L
NA	0	0	NA	IIV6gp411	729	415R
NA	0	0	NA	IIV6gp412	129	416R
NA	0	0	NA	IIV6gp413	168	417L
NA	0	0	NA	IIV6gp414	168	418R
NA	0	0	NA	IIV6gp415	156	419L
NA	0	0	NA	IIV6gp416	1344	420R
NA	0	0	NA	IIV6gp417	123	421L
NA	0	0	NA	IIV6gp418	597	422L
NA	0	0	NA	IIV6gp419	546	423L
NA	0	0	NA	IIV6gp420	171	424R
NA	0	0	NA	IIV6gp421	192	425R
NA	0	0	NA	IIV6gp422	417	426R
NA	0	0	NA	IIV6gp423	132	427R
NA	2	74	NA	IIV6gp424	3582	428L
NA	0	0	NA	IIV6gp425	135	429R
NA	0	0	NA	IIV6gp426	225	430R
NA	0	0	NA	IIV6gp427	195	431L
NA	0	0	NA	IIV6gp428	168	432R
NA	0	0	NA	IIV6gp429	147	433R
NA	1	29	NA	IIV6gp430	168	434L
NA	0	0	NA	IIV6gp431	198	435R
NA	0	0	NA	IIV6gp432	918	436R
NA	0	0	NA	IIV6gp433	198	437L
NA	1	37	NA	IIV6gp434	891	438L
NA	0	0	NA	IIV6gp435	1614	439L
NA	0	0	NA	IIV6gp436	126	440R
NA	0	0	NA	IIV6gp437	351	441R
NA	0	0	NA	IIV6gp438	141	442L
NA	3	3168	NA	IIV6gp439	7299	443R
NA	0	0	NA	IIV6gp440	165	444R
NA	1	207	NA	IIV6gp441	207	445L
NA	1	207	NA	IIV6gp442	207	446L
NA	1	186	NA	IIV6gp443	186	447L
NA	2	724	NA	IIV6gp444	1089	448L
NA	1	207	NA	IIV6gp445	207	449L
NA	0	0	NA	IIV6gp446	225	450L
NA	1	8	NA	IIV6gp447	390	451L
NA	0	0	NA	IIV6gp448	189	452R
NA	0	0	NA	IIV6gp449	417	453L
NA	0	0	NA	IIV6gp450	555	454R
NA	0	0	NA	IIV6gp451	162	455L
NA	0	0	NA	IIV6gp452	147	456R
NA	0	0	NA	IIV6gp453	885	457L
NA	0	0	NA	IIV6gp454	1488	458R
NA	0	0	NA	IIV6gp455	135	459L
NA	0	0	NA	IIV6gp456	663	460R
NA	0	0	NA	IIV6gp457	147	461R
NA	0	0	NA	IIV6gp458	171	462R
NA	0	0	NA	IIV6gp459	873	463L
NA	0	0	NA	IIV6gp460	198	464R
NA	0	0	NA	IIV6gp461	153	465R
NA	0	0	NA	IIV6gp462	273	466R
NA	0	0	NA	IIV6gp463	1512	467R
